name,gz2class,smooth,completely_round,in_between,cigar_shaped,features_or_disks,edge_on,round_bulge_shape,boxy_bulge_shape,none_bulge_shape,bar,none_bulge_prominence,just_noticeable_bulge_prominence,obvious_bulge_prominence,dominant_bulge_prominence,spiral_structure,odd_feature,ring,lens_arc,disturbed,irregular,other,merge,dust,star
J134640.80+522836.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J081225.47+374348.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J083523.72+420909.6,Sa?t,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J095914.76+125916.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J153928.56+465859.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J150126.33+020410.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J215259.07-000903.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J074535.90+243443.7,Sd(i),,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,
J081535.09+264143.5,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J075438.46+423238.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J154234.31+401456.8,SBc2m(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J120057.53-024523.8,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J123227.29+510439.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J111636.49+553856.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080846.81+381942.5,Ser(o),,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,
J164414.29+314459.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J125847.34+671227.0,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J161137.74+322922.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080248.17+450204.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J133817.77+481641.1,Sa?l(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J073548.83+401938.3,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J110752.55+110042.3,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173021.43+593823.7,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J111844.60+034207.4,Sc(d),,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
J154304.11+511249.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J112136.42+114413.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J154624.05+431715.6,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J003843.06+003451.7,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J111943.96+073529.0,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J131915.90+543606.3,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J150624.23+322551.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111914.85+035751.3,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120914.11+470330.1,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J104000.58+390720.0,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J085547.66+004739.4,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J112757.53-011240.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J094632.03+351949.3,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143318.48+344404.4,Sc(i),,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,
J164107.64+224924.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120443.26+483837.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J120314.20+044955.7,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J132513.63+622345.3,Ei(o),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,
J130301.80+152140.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J163934.96+355604.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J143416.62+371202.7,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J143143.18-021248.8,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J001529.74+003823.2,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J110126.46+094720.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120443.26+483837.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J103636.12+632222.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J143232.50+340625.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J132904.55+560353.3,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J100401.62+040304.2,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J154816.02+425552.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J164643.49+391025.9,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J145850.70-011914.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J143221.95+584232.4,Sc?t(d),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,
J151049.53+032526.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J090337.81+463952.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J014442.41-000810.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J160407.97+472058.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J145127.25+373011.7,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J090313.25+402907.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J073548.83+401938.3,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J133817.77+481641.1,Sa?l(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J131517.27+442425.6,Sb?l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J110752.55+110042.3,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173021.43+593823.7,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J133008.17-030544.6,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J080318.20+314634.9,Sb3t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J101706.83+093622.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J085135.80+393523.1,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J112625.88-015240.8,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J153048.75-013558.3,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J131357.98+454216.1,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J151140.68+033202.5,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J154816.02+425552.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J080440.09+520532.6,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J105120.86+012307.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J085821.95+574105.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J093522.45+404502.9,SBb?m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J100714.40+391947.6,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J133625.02+562003.5,Sb2l(d),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,
J095914.76+125916.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J153928.56+465859.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J150126.33+020410.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J215259.07-000903.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J105953.47+595715.6,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J155948.72+371208.4,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J085337.44+004409.6,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J082149.61+391449.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J115606.83+592529.7,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J025057.45+002209.9,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J104852.92+480314.8,Sc2t(r),,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,
J143031.19+524225.8,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J104000.58+390720.0,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J075953.49+232324.2,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J152041.34+490623.6,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J221030.27-000022.0,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J080142.59+420019.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J014442.41-000810.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J104706.22+393312.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J103308.61+120130.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J131535.05+620728.7,Sb?l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J163342.34+391106.5,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J142729.62+044647.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J103334.63+115425.2,Sa1m(r),,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
J110017.98+100256.5,Ser(m),,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,
J155636.40+415250.5,Sa2t,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J162722.10+390634.7,Sc4t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J163716.43+442505.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J143937.85+030848.0,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J030510.60-010431.7,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J154835.17+424146.7,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J114959.98+041726.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J030824.42+002827.6,Sb?m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J160317.90+385032.2,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J133707.32+020754.8,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J155525.74+504810.8,SBc?t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J003843.06+003451.7,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J112136.42+114413.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122119.70+544923.2,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J154304.11+511249.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J133817.77+481641.1,Sa?l(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J073548.83+401938.3,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J131517.27+442425.6,Sb?l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J104002.70+493304.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J110752.55+110042.3,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J131226.68-022724.5,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J161624.64+515659.1,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J115406.21+591706.7,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J161237.21+392508.5,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J094613.49+572159.6,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J094830.01+553822.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J164107.64+224924.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J080547.35+225434.9,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J144837.04+514331.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114504.88+463733.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J125829.69+590756.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J085125.81+393541.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J094619.98+344920.8,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J103236.56+492020.8,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J102631.76+610556.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J172837.52+570842.2,Sb?t(o),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,
J080517.61+382753.2,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J081455.56+503945.6,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J130549.53-033825.3,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J095058.70+375758.9,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J151127.30+410523.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J111007.99+032639.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J083817.59+305453.5,Ser(m),,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,
J082440.08+261002.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J145711.81+630039.6,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143544.16+350434.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J102940.72+015555.1,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J020544.54+005240.2,Sa2l,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J163032.65+392303.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J131513.87+442426.5,SBb2t(m),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,
J165922.66+204947.5,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J131842.98-001044.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J002537.70+000212.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J100447.30+573605.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J131206.27+461146.2,Sb2t(d),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,
J080248.17+450204.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J121451.24-032922.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J115028.16+044141.8,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J115131.46-000303.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J073548.83+401938.3,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J134049.14+654926.1,Sd(i),,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,
J090312.97+093708.4,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J093106.76+490447.1,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J100135.81+033647.8,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J105546.79+440258.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J152552.61+542218.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J110752.55+110042.3,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J102944.63+402937.8,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J093236.59+095026.0,Sc3t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J083439.89+382144.7,Sc2t(o),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,
J093003.56+341325.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J010623.93-000841.5,Sa(r),,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,
J143318.48+344404.4,Sc(i),,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,
J094632.03+351949.3,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J110838.02+015235.4,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080359.20+234520.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J100604.28+534253.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J123838.10+453414.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J081225.47+374348.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J083523.72+420909.6,Sa?t,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J145859.92+482435.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J110047.96+104341.3,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J011913.51-010840.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J090901.02+321658.9,Sc+t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J143937.85+030848.0,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J161448.87+465123.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J155346.40+544427.8,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J093143.80+333546.4,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J113214.52-011810.8,Sc?m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J134309.24+605209.6,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J121836.48+512452.9,Sc4t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J104852.92+480314.8,Sc2t(r),,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,
J083714.91+044145.2,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J112640.67-014137.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J112757.53-011240.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J160406.98+443259.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120443.26+483837.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J143232.50+340625.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J165744.13+192207.2,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J125251.39-023002.9,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J105120.86+012307.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J085821.95+574105.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J161137.74+322922.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J125847.34+671227.0,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J102602.10+090826.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J010957.04-004212.7,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J104833.59+475914.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J094830.01+553822.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J165744.13+192207.2,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J143232.50+340625.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J081455.56+503945.6,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J162656.91+352760.0,SBb?m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080517.61+382753.2,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J153747.90+030209.7,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J094505.46+023932.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J085221.86+375108.3,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J113003.58+571829.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J115621.42+443155.2,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J134049.96+052458.6,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J155036.38+512352.9,Sc(r),,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,
J080303.46+274438.4,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J112344.58+030018.7,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J112626.10+025557.8,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114840.43-001710.3,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J083439.89+382144.7,Sc2t(o),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,
J102802.89+104630.5,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J144720.80-025513.5,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J111344.45+570909.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J134638.95+550532.2,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J082732.93+453247.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J090822.15+320646.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J151530.70+024503.7,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J102522.73+123223.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J140931.84+551553.2,Ser(d),,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
J121546.39+595824.0,Sd,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
J141507.75+544805.5,Sb2l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J122307.59+633005.1,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J151157.74+364706.1,Sc(i),,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,
J120750.77+551953.2,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J145359.01-012409.5,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J144837.04+514331.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114504.88+463733.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J123554.53+052021.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J120314.20+044955.7,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J164107.64+224924.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J121836.48+512452.9,Sc4t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J104852.92+480314.8,Sc2t(r),,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,
J003735.81+001650.5,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J083714.91+044145.2,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J113549.08+565708.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J091145.15+552345.8,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J154326.50-005523.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J171318.94+223827.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J091846.54+581505.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J083253.65+474007.6,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J155855.80+024833.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J095552.55+355756.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J162722.10+390634.7,Sc4t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J011603.30-000652.7,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J155636.40+415250.5,Sa2t,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J164128.36+381608.4,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J103011.82+035410.7,Sc?m(m),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,
J081205.07+441836.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J141447.47-000011.3,Sb1l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J100837.33+543905.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J160510.74+472901.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J160151.51+024810.0,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J111542.05+062358.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J090432.91+581719.8,Sd2m,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
J100714.40+391947.6,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J112757.53-011240.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J113808.01+111147.0,Sb3t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J094937.92+404125.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
